id,text,spam,scam_type,language,url_present,url_harmful
9064,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0301-7435397",spam,telecom_lottery_scam,english,no,N/A
9065,Ehsaas Program: Aap ko 500000 ki imdad di ja rahi hai. Abhi call karein 0300-3044045.,spam,BISP_government_scam,urdu,no,N/A
9066,Mubarak ho! Aap ne Jeeto Pakistan se 500000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0301-1688291,spam,telecom_lottery_scam,roman_urdu,no,N/A
9067,Your order from Daraz has been shipped. Track here: https://www.daraz.pk,ham,none,english,yes,no
9068,Alert: Suspicious login detected on your Standard Chartered app. Click to verify identity: http://verify-account.info/983,spam,bank_phishing,english,yes,yes
9069,"Dear Standard Chartered Customer, your account has been temporarily disabled for security. Reactivate now: http://bit.ly/claim-pkr/565",spam,bank_phishing,english,yes,yes
9070,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
9071,Meeting at 3 PM in the office. Please be on time.,ham,none,english,no,no
9072,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 50000 ka easyload kardein is number pe: 0312-1418780",spam,easyload_scam,roman_urdu,no,N/A
9073,BISP khushkhabri! Aap ki 25000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0301-6954259 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9074,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://prize-claim.online/984",spam,job_fraud,english,yes,yes
9075,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bank-update.xyz/199",spam,job_fraud,english,yes,yes
9076,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://secure-login-pk.com/675",spam,job_fraud,english,yes,yes
9077,Alert: Suspicious login detected on your HBL app. Click to verify identity: http://secure-login-pk.com/733,spam,bank_phishing,english,yes,yes
9078,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0321-5049168",spam,telecom_lottery_scam,english,no,N/A
9079,"Your Nayapay account limit has expired. To upgrade and keep using services, click http://verify-account.info/153",spam,mobile_wallet_phishing,english,yes,yes
9080,Your OTP for Allied Bank transaction is 132864. Do not share it with anyone.,ham,none,english,no,no
9081,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
9082,"Please send me the report by EOD. Thanks, Hamza.",ham,none,english,no,no
9083,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bank-update.xyz/500,spam,job_fraud,roman_urdu,yes,yes
9084,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
9085,Mubarak ho! Aap ne Jeeto Pakistan se 50000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0301-8602222,spam,telecom_lottery_scam,roman_urdu,no,N/A
9086,BISP khushkhabri! Aap ki 50000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0333-3269120 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9087,"Please send me the report by EOD. Thanks, Umar.",ham,none,english,no,no
9088,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 50000 ka easyload kardein is number pe: 0321-3936488",spam,easyload_scam,roman_urdu,no,N/A
9089,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
9090,"Dear UBL Customer, your account has been temporarily disabled for security. Reactivate now: http://verify-account.info/806",spam,bank_phishing,english,yes,yes
9091,Your order from Daraz has been shipped. Track here: https://www.google.com,ham,none,english,yes,no
9092,BISP khushkhabri! Aap ki 500000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0300-7623411 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9093,Mubarak ho! Aap ne Jeeto Pakistan se 10000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0333-7202554,spam,telecom_lottery_scam,roman_urdu,no,N/A
9094,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bit.ly/claim-pkr/768,spam,job_fraud,roman_urdu,yes,yes
9095,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0301-3520989",spam,telecom_lottery_scam,english,no,N/A
9096,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bit.ly/claim-pkr/413,spam,job_fraud,roman_urdu,yes,yes
9097,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://secure-login-pk.com/351,spam,job_fraud,roman_urdu,yes,yes
9098,"Your Nayapay account limit has expired. To upgrade and keep using services, click http://bit.ly/claim-pkr/935",spam,mobile_wallet_phishing,english,yes,yes
9099,"Please send me the report by EOD. Thanks, Ayesha.",ham,none,english,no,no
9100,"Congratulations! You have won a Toyota Corolla in the Ufone Lucky Draw. To claim, call 0345-4326079",spam,telecom_lottery_scam,english,no,N/A
9101,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://secure-login-pk.com/571,spam,job_fraud,roman_urdu,yes,yes
9102,"Salam, kaisay ho? Kal milte hain Gujranwala mein.",ham,none,roman_urdu,no,no
9103,BISP khushkhabri! Aap ki 5000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0301-9021778 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9104,Alert: Suspicious login detected on your Bank Alfalah app. Click to verify identity: http://verify-account.info/642,spam,bank_phishing,english,yes,yes
9105,"Dear Bank Alfalah Customer, your account has been temporarily disabled for security. Reactivate now: http://secure-login-pk.com/947",spam,bank_phishing,english,yes,yes
9106,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/353",spam,job_fraud,english,yes,yes
9107,Meeting at 3 PM in the office. Please be on time.,ham,none,english,no,no
9108,"Please send me the report by EOD. Thanks, Ayesha.",ham,none,english,no,no
9109,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bank-update.xyz/606",spam,job_fraud,english,yes,yes
9110,"Dear HBL Customer, your account has been temporarily disabled for security. Reactivate now: http://prize-claim.online/525",spam,bank_phishing,english,yes,yes
9111,Your order from Daraz has been shipped. Track here: https://www.wikipedia.org,ham,none,english,yes,no
9112,"Congratulations! You have won a Toyota Corolla in the Ufone Lucky Draw. To claim, call 0300-7728179",spam,telecom_lottery_scam,english,no,N/A
9113,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bank-update.xyz/832,spam,job_fraud,roman_urdu,yes,yes
9114,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 500000 ka easyload kardein is number pe: 0345-3103290",spam,easyload_scam,roman_urdu,no,N/A
9115,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 500000 ka easyload kardein is number pe: 0301-8812062",spam,easyload_scam,roman_urdu,no,N/A
9116,Ramadan Mubarak to you and your family!,ham,none,english,no,no
9117,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
9118,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
9119,"Salam, kaisay ho? Kal milte hain Lahore mein.",ham,none,roman_urdu,no,no
9120,"Please send me the report by EOD. Thanks, Bilal.",ham,none,english,no,no
9121,Alert: Suspicious login detected on your UBL app. Click to verify identity: http://verify-account.info/615,spam,bank_phishing,english,yes,yes
9122,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
9123,"Your Sadapay account limit has expired. To upgrade and keep using services, click http://prize-claim.online/612",spam,mobile_wallet_phishing,english,yes,yes
9124,Your OTP for HBL transaction is 289577. Do not share it with anyone.,ham,none,english,no,no
9125,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
9126,"Congratulations! You have won a Toyota Corolla in the Telenor Lucky Draw. To claim, call 0333-5117961",spam,telecom_lottery_scam,english,no,N/A
9127,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/485",spam,job_fraud,english,yes,yes
9128,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 500000 ka easyload kardein is number pe: 0312-4376165",spam,easyload_scam,roman_urdu,no,N/A
9129,Your order from Daraz has been shipped. Track here: https://www.daraz.pk,ham,none,english,yes,no
9130,Alert: Suspicious login detected on your Standard Chartered app. Click to verify identity: http://prize-claim.online/253,spam,bank_phishing,english,yes,yes
9131,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 25000 ka easyload kardein is number pe: 0345-8740175",spam,easyload_scam,roman_urdu,no,N/A
9132,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
9133,"Salam, kaisay ho? Kal milte hain Peshawar mein.",ham,none,roman_urdu,no,no
9134,Ramadan Mubarak to you and your family!,ham,none,english,no,no
9135,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
9136,BISP khushkhabri! Aap ki 25000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0333-9881250 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9137,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
9138,Meeting at 3 PM in the office. Please be on time.,ham,none,english,no,no
9139,Ramadan Mubarak to you and your family!,ham,none,english,no,no
9140,"Please send me the report by EOD. Thanks, Muhammad.",ham,none,english,no,no
9141,"Dear Meezan Bank Customer, your account has been temporarily disabled for security. Reactivate now: http://bank-update.xyz/668",spam,bank_phishing,english,yes,yes
9142,"Your Sadapay account limit has expired. To upgrade and keep using services, click http://verify-account.info/377",spam,mobile_wallet_phishing,english,yes,yes
9143,"Dear HBL Customer, your account has been temporarily disabled for security. Reactivate now: http://prize-claim.online/204",spam,bank_phishing,english,yes,yes
9144,"Please send me the report by EOD. Thanks, Fatima.",ham,none,english,no,no
9145,BISP khushkhabri! Aap ki 500000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0345-8173236 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9146,"Dear customer, your bill of 3971 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
9147,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
9148,Your order from Daraz has been shipped. Track here: https://www.google.com,ham,none,english,yes,no
9149,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
9150,Ramadan Mubarak to you and your family!,ham,none,english,no,no
9151,"Your Sadapay account limit has expired. To upgrade and keep using services, click http://bank-update.xyz/988",spam,mobile_wallet_phishing,english,yes,yes
9152,BISP khushkhabri! Aap ki 50000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0301-4980926 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9153,"Salam, kaisay ho? Kal milte hain Multan mein.",ham,none,roman_urdu,no,no
9154,Ehsaas Program: Aap ko 500000 ki imdad di ja rahi hai. Abhi call karein 0345-2306259.,spam,BISP_government_scam,urdu,no,N/A
9155,Mubarak ho! Aap ne Jeeto Pakistan se 25000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0345-8146072,spam,telecom_lottery_scam,roman_urdu,no,N/A
9156,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://prize-claim.online/262,spam,job_fraud,roman_urdu,yes,yes
9157,Your order from Daraz has been shipped. Track here: https://www.daraz.pk,ham,none,english,yes,no
9158,Your order from Daraz has been shipped. Track here: https://www.daraz.pk,ham,none,english,yes,no
9159,"Congratulations! You have won a Toyota Corolla in the Jazz Lucky Draw. To claim, call 0345-7244690",spam,telecom_lottery_scam,english,no,N/A
9160,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
9161,"Salam, kaisay ho? Kal milte hain Lahore mein.",ham,none,roman_urdu,no,no
9162,Your OTP for Meezan Bank transaction is 789760. Do not share it with anyone.,ham,none,english,no,no
9163,"Your JazzCash account limit has expired. To upgrade and keep using services, click http://secure-login-pk.com/291",spam,mobile_wallet_phishing,english,yes,yes
9164,"Dear Standard Chartered Customer, your account has been temporarily disabled for security. Reactivate now: http://secure-login-pk.com/890",spam,bank_phishing,english,yes,yes
9165,Your OTP for MCB transaction is 909349. Do not share it with anyone.,ham,none,english,no,no
9166,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/129",spam,job_fraud,english,yes,yes
9167,BISP khushkhabri! Aap ki 100000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0300-9854357 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9168,BISP khushkhabri! Aap ki 25000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0321-2583325 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9169,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 10000 ka easyload kardein is number pe: 0312-3951186",spam,easyload_scam,roman_urdu,no,N/A
9170,Alert: Suspicious login detected on your UBL app. Click to verify identity: http://bit.ly/claim-pkr/713,spam,bank_phishing,english,yes,yes
9171,Mubarak ho! Aap ne Jeeto Pakistan se 10000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0312-7345123,spam,telecom_lottery_scam,roman_urdu,no,N/A
9172,"Salam, kaisay ho? Kal milte hain Lahore mein.",ham,none,roman_urdu,no,no
9173,Ramadan Mubarak to you and your family!,ham,none,english,no,no
9174,Your OTP for Allied Bank transaction is 409101. Do not share it with anyone.,ham,none,english,no,no
9175,"Please send me the report by EOD. Thanks, Khan.",ham,none,english,no,no
9176,"Salam, kaisay ho? Kal milte hain Faisalabad mein.",ham,none,roman_urdu,no,no
9177,Meeting at 3 PM in the office. Please be on time.,ham,none,english,no,no
9178,"Please send me the report by EOD. Thanks, Hassan.",ham,none,english,no,no
9179,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0333-2437354",spam,telecom_lottery_scam,english,no,N/A
9180,"Congratulations! You have won a Toyota Corolla in the Telenor Lucky Draw. To claim, call 0312-2920669",spam,telecom_lottery_scam,english,no,N/A
9181,"Dear UBL Customer, your account has been temporarily disabled for security. Reactivate now: http://bit.ly/claim-pkr/602",spam,bank_phishing,english,yes,yes
9182,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 500000 ka easyload kardein is number pe: 0301-2188432",spam,easyload_scam,roman_urdu,no,N/A
9183,BISP khushkhabri! Aap ki 10000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0300-1578479 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
9184,"Your Nayapay account limit has expired. To upgrade and keep using services, click http://prize-claim.online/521",spam,mobile_wallet_phishing,english,yes,yes
9185,Your order from Daraz has been shipped. Track here: https://www.daraz.pk,ham,none,english,yes,no
9186,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 25000 ka easyload kardein is number pe: 0312-7880939",spam,easyload_scam,roman_urdu,no,N/A
9187,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
9188,Your order from Daraz has been shipped. Track here: https://www.wikipedia.org,ham,none,english,yes,no
9189,Ehsaas Program: Aap ko 500000 ki imdad di ja rahi hai. Abhi call karein 0321-6679269.,spam,BISP_government_scam,urdu,no,N/A
9190,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://prize-claim.online/389,spam,job_fraud,roman_urdu,yes,yes
9191,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://verify-account.info/721",spam,job_fraud,english,yes,yes
9192,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://prize-claim.online/480,spam,job_fraud,roman_urdu,yes,yes
9193,"Salam, kaisay ho? Kal milte hain Karachi mein.",ham,none,roman_urdu,no,no
9194,"Your EasyPaisa account limit has expired. To upgrade and keep using services, click http://bank-update.xyz/368",spam,mobile_wallet_phishing,english,yes,yes
9195,BISP khushkhabri! Aap ki 50000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0301-5271215 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
